"fish_id","feed_id","day_feed","prop_pos","ts_feeding","month","tl_mm","weight_g","w_gain","l_gain","year","arcsin_prop","id_month","date","ndate","year_f","nyear","nmonth","doy","new_time"
"T476110_1","d2feed_10",5,0.0040650406504065,2023-08-16 09:30:00,8,330,658,1312,145,2023,0.0638009467698714,"d2feed_10_2023",19589,19589,"2023",2023,8,232,867
"T476110_1","d2feed_11",3,0.147540983606557,2023-08-21 10:45:00,8,330,658,1312,145,2023,0.394244375064785,"d2feed_11_2023",19592,19592,"2023",2023,8,235,897
"T476110_1","d2feed_15",5,0.0846905537459283,2023-09-07 08:30:00,9,330,658,1312,145,2023,0.295289063875199,"d2feed_15_2023",19611,19611,"2023",2023,9,254,1087
"T476110_1","d2feed_10",2,0.0641821946169772,2023-08-16 09:30:00,8,330,658,1312,145,2023,0.256133456510442,"d2feed_10_2023",19586,19586,"2023",2023,8,229,837
"T476110_1","d2feed_12",5,0.0269978401727862,2023-08-24 08:30:00,8,330,658,1312,145,2023,0.165058660979936,"d2feed_12_2023",19597,19597,"2023",2023,8,240,947
"T476110_1","d2feed_11",2,0.103571428571429,2023-08-21 10:45:00,8,330,658,1312,145,2023,0.327656565274397,"d2feed_11_2023",19591,19591,"2023",2023,8,234,887
"T476110_1","d2feed_7",1,0.58311345646438,2023-08-03 11:15:00,8,330,658,1312,145,2023,0.868899215559115,"d2feed_7_2023",19572,19572,"2023",2023,8,215,699
"T476110_1","d2feed_16",3,0.181556195965418,2023-09-12 09:45:00,9,330,658,1312,145,2023,0.440170939150992,"d2feed_16_2023",19614,19614,"2023",2023,9,257,1117
"T476110_1","d2feed_15",3,0.218125960061444,2023-09-07 08:30:00,9,330,658,1312,145,2023,0.485939799054059,"d2feed_15_2023",19609,19609,"2023",2023,9,252,1067
"T476110_1","d2feed_8",1,0.393518518518519,2023-08-07 10:30:00,8,330,658,1312,145,2023,0.67809491780814,"d2feed_8_2023",19576,19576,"2023",2023,8,219,739
"T476110_1","d2feed_13",1,0.281542056074766,2023-08-31 11:00:00,8,330,658,1312,145,2023,0.559314603547619,"d2feed_13_2023",19600,19600,"2023",2023,8,243,977
"T476110_1","d2feed_16",6,0.0975,2023-09-12 09:45:00,9,330,658,1312,145,2023,0.317560429291521,"d2feed_16_2023",19617,19617,"2023",2023,9,260,1147
"T476110_1","d2feed_1",1,0.0245499181669394,2023-07-04 06:00:00,7,330,658,1312,145,2023,0.157332419890061,"d2feed_1_2023",19542,19542,"2023",2023,7,185,422
"T476110_1","d2feed_16",5,0.118065433854908,2023-09-12 09:45:00,9,330,658,1312,145,2023,0.350754546538769,"d2feed_16_2023",19616,19616,"2023",2023,9,259,1137
"T476110_1","d2feed_7",2,0.219767441860465,2023-08-03 11:15:00,8,330,658,1312,145,2023,0.487924509784371,"d2feed_7_2023",19573,19573,"2023",2023,8,216,709
"T476110_1","d2feed_7",3,0.194327731092437,2023-08-03 11:15:00,8,330,658,1312,145,2023,0.456518918329782,"d2feed_7_2023",19574,19574,"2023",2023,8,217,719
"T476110_1","d2feed_8",3,0.292753623188406,2023-08-07 10:30:00,8,330,658,1312,145,2023,0.571705487996767,"d2feed_8_2023",19578,19578,"2023",2023,8,221,759
"T476110_1","d2feed_16",7,0.238675958188153,2023-09-12 09:45:00,9,330,658,1312,145,2023,0.510421121538226,"d2feed_16_2023",19618,19618,"2023",2023,9,261,1157
"T476110_1","d2feed_7",4,0.0306666666666667,2023-08-03 11:15:00,8,330,658,1312,145,2023,0.176026641867212,"d2feed_7_2023",19575,19575,"2023",2023,8,218,729
"T476110_1","d2feed_6",7,0.0197152245345016,2023-07-27 08:15:00,7,330,658,1312,145,2023,0.140876427187306,"d2feed_6_2023",19571,19571,"2023",2023,8,214,689
"T476110_1","d2feed_12",3,0.087719298245614,2023-08-24 08:30:00,8,330,658,1312,145,2023,0.300684891226831,"d2feed_12_2023",19595,19595,"2023",2023,8,238,927
"T476110_1","d2feed_10",3,0.033596837944664,2023-08-16 09:30:00,8,330,658,1312,145,2023,0.184336589006177,"d2feed_10_2023",19587,19587,"2023",2023,8,230,847
"T476110_1","d2feed_12",2,0.106382978723404,2023-08-24 08:30:00,8,330,658,1312,145,2023,0.332242843514762,"d2feed_12_2023",19594,19594,"2023",2023,8,237,917
"T476110_1","d2feed_15",1,0.375409836065574,2023-09-07 08:30:00,9,330,658,1312,145,2023,0.659481266495721,"d2feed_15_2023",19607,19607,"2023",2023,9,250,1047
"T476110_1","d2feed_12",1,0.0607734806629834,2023-08-24 08:30:00,8,330,658,1312,145,2023,0.249090652706516,"d2feed_12_2023",19593,19593,"2023",2023,8,236,907
"T476110_1","d2feed_16",1,0.408026755852843,2023-09-12 09:45:00,9,330,658,1312,145,2023,0.69289818640694,"d2feed_16_2023",19612,19612,"2023",2023,9,255,1097
"T476110_1","d2feed_9",5,0.0431372549019608,2023-08-11 11:15:00,8,330,658,1312,145,2023,0.209218086694442,"d2feed_9_2023",19584,19584,"2023",2023,8,227,817
"T476110_1","d2feed_11",1,0.0921052631578947,2023-08-21 10:45:00,8,330,658,1312,145,2023,0.308351697909574,"d2feed_11_2023",19590,19590,"2023",2023,8,233,877
"T476110_1","d2feed_1",2,0.0248917748917749,2023-07-04 06:00:00,7,330,658,1312,145,2023,0.158433250621832,"d2feed_1_2023",19543,19543,"2023",2023,7,186,432
"T476110_1","d2feed_15",4,0.221020092735703,2023-09-07 08:30:00,9,330,658,1312,145,2023,0.489435505162187,"d2feed_15_2023",19610,19610,"2023",2023,9,253,1077
"T476552_1","d2feed_6",5,0.114545454545455,2023-07-27 08:15:00,7,290,390,1110,160,2023,0.345264569096376,"d2feed_6_2023",19569,19569,"2023",2023,7,212,670
"T476552_1","d2feed_3",6,0,2023-07-13 10:30:00,7,290,390,1110,160,2023,0,"d2feed_3_2023",19556,19556,"2023",2023,7,199,553
"T476552_1","d2feed_12",1,0.037243947858473,2023-08-24 08:30:00,8,290,390,1110,160,2023,0.194205377284405,"d2feed_12_2023",19593,19593,"2023",2023,8,236,908
"T476552_1","d2feed_12",4,0.00813008130081301,2023-08-24 08:30:00,8,290,390,1110,160,2023,0.0902895900898906,"d2feed_12_2023",19596,19596,"2023",2023,8,239,938
"T476552_1","d2feed_8",4,0.00224466891133558,2023-08-07 10:30:00,8,290,390,1110,160,2023,0.0473956795259043,"d2feed_8_2023",19579,19579,"2023",2023,8,222,770
"T476552_1","d2feed_3",2,0,2023-07-13 10:30:00,7,290,390,1110,160,2023,0,"d2feed_3_2023",19552,19552,"2023",2023,7,195,517
"T476552_1","d2feed_11",2,0.00862068965517241,2023-08-21 10:45:00,8,290,390,1110,160,2023,0.0929815910901982,"d2feed_11_2023",19591,19591,"2023",2023,8,234,888
"T476552_1","d2feed_14",2,0.0450549450549451,2023-09-04 10:45:00,9,290,390,1110,160,2023,0.213888616771387,"d2feed_14_2023",19605,19605,"2023",2023,9,248,1028
"T476552_1","d2feed_16",7,0,2023-09-12 09:45:00,9,290,390,1110,160,2023,0,"d2feed_16_2023",19618,19618,"2023",2023,9,261,1158
"T476552_1","d2feed_8",3,0.00729166666666667,2023-08-07 10:30:00,8,290,390,1110,160,2023,0.085495372473325,"d2feed_8_2023",19578,19578,"2023",2023,8,221,760
"T476552_1","d2feed_16",1,0.0395833333333333,2023-09-12 09:45:00,9,290,390,1110,160,2023,0.200292106811829,"d2feed_16_2023",19612,19612,"2023",2023,9,255,1098
"T476552_1","d2feed_12",3,0.051869722557298,2023-08-24 08:30:00,8,290,390,1110,160,2023,0.229765562844253,"d2feed_12_2023",19595,19595,"2023",2023,8,238,928
"T476552_1","d2feed_9",2,0.0262773722627737,2023-08-11 11:15:00,8,290,390,1110,160,2023,0.162821436706576,"d2feed_9_2023",19581,19581,"2023",2023,8,224,790
"T476552_1","d2feed_11",3,0.05,2023-08-21 10:45:00,8,290,390,1110,160,2023,0.225513405898131,"d2feed_11_2023",19592,19592,"2023",2023,8,235,898
"T476552_1","d2feed_3",1,0.0328638497652582,2023-07-13 10:30:00,7,290,390,1110,160,2023,0.182291818781874,"d2feed_3_2023",19551,19551,"2023",2023,7,194,508
"T476552_1","d2feed_2",6,0,2023-07-07 09:15:00,7,290,390,1110,160,2023,0,"d2feed_2_2023",19550,19550,"2023",2023,7,193,499
"T476552_1","d2feed_13",2,0.0607344632768362,2023-08-31 11:00:00,8,290,390,1110,160,2023,0.249008984849514,"d2feed_13_2023",19601,19601,"2023",2023,9,244,988
"T476552_1","d2feed_12",7,0.136551724137931,2023-08-24 08:30:00,8,290,390,1110,160,2023,0.378502153995008,"d2feed_12_2023",19599,19599,"2023",2023,8,242,968
"T476552_1","d2feed_7",4,0.0115874855156431,2023-08-03 11:15:00,8,290,390,1110,160,2023,0.107854164479175,"d2feed_7_2023",19575,19575,"2023",2023,8,218,730
"T476552_1","d2feed_12",6,0.00301810865191147,2023-08-24 08:30:00,8,290,390,1110,160,2023,0.0549649877237628,"d2feed_12_2023",19598,19598,"2023",2023,8,241,958
"T476552_1","d2feed_7",2,0,2023-08-03 11:15:00,8,290,390,1110,160,2023,0,"d2feed_7_2023",19573,19573,"2023",2023,8,216,710
"T476552_1","d2feed_15",5,0.00433839479392625,2023-09-07 08:30:00,9,290,390,1110,160,2023,0.0659142112213012,"d2feed_15_2023",19611,19611,"2023",2023,9,254,1088
"T476552_1","d2feed_6",2,0.00509164969450102,2023-07-27 08:15:00,7,290,390,1110,160,2023,0.0714164887862014,"d2feed_6_2023",19566,19566,"2023",2023,7,209,643
"T476552_1","d2feed_4",1,0.0531400966183575,2023-07-20 08:00:00,7,290,390,1110,160,2023,0.232613437408298,"d2feed_4_2023",19558,19558,"2023",2023,7,201,571
"T476552_1","d2feed_13",3,0.00870511425462459,2023-08-31 11:00:00,8,290,390,1110,160,2023,0.0934371010903279,"d2feed_13_2023",19602,19602,"2023",2023,9,245,998
"T476552_1","d2feed_9",4,0,2023-08-11 11:15:00,8,290,390,1110,160,2023,0,"d2feed_9_2023",19583,19583,"2023",2023,8,226,808
"T476552_1","d2feed_4",3,0.00778967867575463,2023-07-20 08:00:00,7,290,390,1110,160,2023,0.0883741449398772,"d2feed_4_2023",19560,19560,"2023",2023,7,203,589
"T476552_1","d2feed_2",5,0,2023-07-07 09:15:00,7,290,390,1110,160,2023,0,"d2feed_2_2023",19549,19549,"2023",2023,7,192,490
"T476552_1","d2feed_4",4,0,2023-07-20 08:00:00,7,290,390,1110,160,2023,0,"d2feed_4_2023",19561,19561,"2023",2023,7,204,598
"T476552_1","d2feed_6",3,0,2023-07-27 08:15:00,7,290,390,1110,160,2023,0,"d2feed_6_2023",19567,19567,"2023",2023,7,210,652
"T476552_1","d2feed_2",2,0,2023-07-07 09:15:00,7,290,390,1110,160,2023,0,"d2feed_2_2023",19546,19546,"2023",2023,7,189,463
"T476552_1","d2feed_16",3,0,2023-09-12 09:45:00,9,290,390,1110,160,2023,0,"d2feed_16_2023",19614,19614,"2023",2023,9,257,1118
"T476552_1","d2feed_5",3,0,2023-07-24 10:45:00,7,290,390,1110,160,2023,0,"d2feed_5_2023",19564,19564,"2023",2023,7,207,625
"T476552_1","d2feed_1",2,0.0293453724604966,2023-07-04 06:00:00,7,290,390,1110,160,2023,0.17215400634865,"d2feed_1_2023",19543,19543,"2023",2023,7,186,433
"T476552_1","d2feed_11",1,0.0509554140127389,2023-08-21 10:45:00,8,290,390,1110,160,2023,0.227695452002603,"d2feed_11_2023",19590,19590,"2023",2023,8,233,878
"T476552_1","d2feed_16",6,0.00333333333333333,2023-09-12 09:45:00,9,290,390,1110,160,2023,0.0577671501421184,"d2feed_16_2023",19617,19617,"2023",2023,9,260,1148
"T476552_1","d2feed_13",4,0.00427350427350427,2023-08-31 11:00:00,8,290,390,1110,160,2023,0.0654186961010751,"d2feed_13_2023",19603,19603,"2023",2023,9,246,1008
"T476552_1","d2feed_10",1,0.0409356725146199,2023-08-16 09:30:00,8,290,390,1110,160,2023,0.203732114668141,"d2feed_10_2023",19585,19585,"2023",2023,8,228,828
"T476552_1","d2feed_3",7,0,2023-07-13 10:30:00,7,290,390,1110,160,2023,0,"d2feed_3_2023",19557,19557,"2023",2023,7,200,562
"T476552_1","d2feed_2",3,0.0021978021978022,2023-07-07 09:15:00,7,290,390,1110,160,2023,0.046897912525861,"d2feed_2_2023",19547,19547,"2023",2023,7,190,472
"T476552_1","d2feed_2",1,0,2023-07-07 09:15:00,7,290,390,1110,160,2023,0,"d2feed_2_2023",19545,19545,"2023",2023,7,188,453
"T476552_1","d2feed_10",3,0,2023-08-16 09:30:00,8,290,390,1110,160,2023,0,"d2feed_10_2023",19587,19587,"2023",2023,8,230,848
"T476552_1","d2feed_9",1,0.175965665236052,2023-08-11 11:15:00,8,290,390,1110,160,2023,0.432875290405115,"d2feed_9_2023",19580,19580,"2023",2023,8,223,780
"T476552_1","d2feed_15",4,0,2023-09-07 08:30:00,9,290,390,1110,160,2023,0,"d2feed_15_2023",19610,19610,"2023",2023,9,253,1078
"T476552_1","d2feed_8",2,0.0730593607305936,2023-08-07 10:30:00,8,290,390,1110,160,2023,0.27369937292397,"d2feed_8_2023",19577,19577,"2023",2023,8,220,750
"T476552_1","d2feed_3",4,0,2023-07-13 10:30:00,7,290,390,1110,160,2023,0,"d2feed_3_2023",19554,19554,"2023",2023,7,197,535
"T476552_1","d2feed_10",4,0,2023-08-16 09:30:00,8,290,390,1110,160,2023,0,"d2feed_10_2023",19588,19588,"2023",2023,8,231,858
"T476552_1","d2feed_6",1,0.148387096774194,2023-07-27 08:15:00,7,290,390,1110,160,2023,0.395435868931432,"d2feed_6_2023",19565,19565,"2023",2023,7,208,634
"T476552_1","d2feed_1",1,0.00443131462333826,2023-07-04 06:00:00,7,290,390,1110,160,2023,0.0666173825171673,"d2feed_1_2023",19542,19542,"2023",2023,7,185,423
"T476552_1","d2feed_9",3,0.00563380281690141,2023-08-11 11:15:00,8,290,390,1110,160,2023,0.0751293193985921,"d2feed_9_2023",19582,19582,"2023",2023,8,225,799
"T476559_1","d2feed_2",6,0.0848623853211009,2023-07-07 09:15:00,7,320,493,682,105,2023,0.295597504643606,"d2feed_2_2023",19550,19550,"2023",2023,7,193,500
"T476559_1","d2feed_9",1,0.307216494845361,2023-08-11 11:15:00,8,320,493,682,105,2023,0.587487028781461,"d2feed_9_2023",19580,19580,"2023",2023,8,223,781
"T476559_1","d2feed_7",1,0.165884194053208,2023-08-03 11:15:00,8,320,493,682,105,2023,0.419483549756326,"d2feed_7_2023",19572,19572,"2023",2023,8,215,701
"T476559_1","d2feed_3",6,0.0278514588859416,2023-07-13 10:30:00,7,320,493,682,105,2023,0.167672113848051,"d2feed_3_2023",19556,19556,"2023",2023,7,199,554
"T476559_1","d2feed_10",3,0,2023-08-16 09:30:00,8,320,493,682,105,2023,0,"d2feed_10_2023",19587,19587,"2023",2023,8,230,849
"T476559_1","d2feed_15",3,0.0195838433292534,2023-09-07 08:30:00,9,320,493,682,105,2023,0.140403126605726,"d2feed_15_2023",19609,19609,"2023",2023,9,252,1069
"T476559_1","d2feed_14",1,0.0786350148367952,2023-09-04 10:45:00,9,320,493,682,105,2023,0.284230965509495,"d2feed_14_2023",19604,19604,"2023",2023,9,247,1019
"T476559_1","d2feed_6",3,0.00657030223390276,2023-07-27 08:15:00,7,320,493,682,105,2023,0.0811464262629994,"d2feed_6_2023",19567,19567,"2023",2023,7,210,653
"T476559_1","d2feed_14",3,0.00096432015429122,2023-09-04 10:45:00,9,320,493,682,105,2023,0.0310584977893252,"d2feed_14_2023",19606,19606,"2023",2023,9,249,1039
"T476559_1","d2feed_8",4,0.00781928757602085,2023-08-07 10:30:00,8,320,493,682,105,2023,0.0885423820395096,"d2feed_8_2023",19579,19579,"2023",2023,8,222,771
"T476559_1","d2feed_12",6,0,2023-08-24 08:30:00,8,320,493,682,105,2023,0,"d2feed_12_2023",19598,19598,"2023",2023,8,241,959
"T476559_1","d2feed_15",5,0.00334448160535117,2023-09-07 08:30:00,9,320,493,682,105,2023,0.0578637778701062,"d2feed_15_2023",19611,19611,"2023",2023,9,254,1089
"T476559_1","d2feed_3",1,0.0117370892018779,2023-07-13 10:30:00,7,320,493,682,105,2023,0.108550903224824,"d2feed_3_2023",19551,19551,"2023",2023,7,194,509
"T476559_1","d2feed_11",1,0.0588235294117647,2023-08-21 10:45:00,8,320,493,682,105,2023,0.244978663126864,"d2feed_11_2023",19590,19590,"2023",2023,8,233,879
"T476559_1","d2feed_16",2,0.0154761904761905,2023-09-12 09:45:00,9,320,493,682,105,2023,0.124726475024364,"d2feed_16_2023",19613,19613,"2023",2023,9,256,1109
"T476559_1","d2feed_6",6,0.0074280408542247,2023-07-27 08:15:00,7,320,493,682,105,2023,0.0862931399138032,"d2feed_6_2023",19570,19570,"2023",2023,8,213,681
"T476559_1","d2feed_13",1,0.00429184549356223,2023-08-31 11:00:00,8,320,493,682,105,2023,0.0655591303025,"d2feed_13_2023",19600,19600,"2023",2023,8,243,979
"T476559_1","d2feed_11",2,0.00278551532033426,2023-08-21 10:45:00,8,320,493,682,105,2023,0.052802514473778,"d2feed_11_2023",19591,19591,"2023",2023,8,234,889
"T476559_1","d2feed_5",3,0.00103199174406605,2023-07-24 10:45:00,7,320,493,682,105,2023,0.0321301562695768,"d2feed_5_2023",19564,19564,"2023",2023,7,207,626
"T476559_1","d2feed_1",2,0.0259459459459459,2023-07-04 06:00:00,7,320,493,682,105,2023,0.161782264968571,"d2feed_1_2023",19543,19543,"2023",2023,7,186,434
"T476559_1","d2feed_8",2,0.0343392299687825,2023-08-07 10:30:00,8,320,493,682,105,2023,0.186385762297056,"d2feed_8_2023",19577,19577,"2023",2023,8,220,751
"T476559_1","d2feed_2",2,0,2023-07-07 09:15:00,7,320,493,682,105,2023,0,"d2feed_2_2023",19546,19546,"2023",2023,7,189,464
"T476559_1","d2feed_10",5,0,2023-08-16 09:30:00,8,320,493,682,105,2023,0,"d2feed_10_2023",19589,19589,"2023",2023,8,232,869
"T476559_1","d2feed_15",4,0,2023-09-07 08:30:00,9,320,493,682,105,2023,0,"d2feed_15_2023",19610,19610,"2023",2023,9,253,1079
"T476559_1","d2feed_6",2,0.0667634252539913,2023-07-27 08:15:00,7,320,493,682,105,2023,0.261351294256903,"d2feed_6_2023",19566,19566,"2023",2023,7,209,644
"T476559_1","d2feed_13",3,0.0208530805687204,2023-08-31 11:00:00,8,320,493,682,105,2023,0.144912611300887,"d2feed_13_2023",19602,19602,"2023",2023,9,245,999
"T476559_1","d2feed_4",1,0.208041958041958,2023-07-20 08:00:00,7,320,493,682,105,2023,0.473626044500333,"d2feed_4_2023",19558,19558,"2023",2023,7,201,572
"T476559_1","d2feed_3",5,0.00363636363636364,2023-07-13 10:30:00,7,320,493,682,105,2023,0.0603388756788685,"d2feed_3_2023",19555,19555,"2023",2023,7,198,545
"T476559_1","d2feed_8",3,0.00509337860780985,2023-08-07 10:30:00,8,320,493,682,105,2023,0.0714286334571328,"d2feed_8_2023",19578,19578,"2023",2023,8,221,761
"T476559_1","d2feed_2",1,0,2023-07-07 09:15:00,7,320,493,682,105,2023,0,"d2feed_2_2023",19545,19545,"2023",2023,7,188,454
"T476559_1","d2feed_9",5,0.00303951367781155,2023-08-11 11:15:00,8,320,493,682,105,2023,0.0551597518808887,"d2feed_9_2023",19584,19584,"2023",2023,8,227,819
"T476559_1","d2feed_10",4,0,2023-08-16 09:30:00,8,320,493,682,105,2023,0,"d2feed_10_2023",19588,19588,"2023",2023,8,231,859
"T476559_1","d2feed_14",2,0.0293785310734463,2023-09-04 10:45:00,9,320,493,682,105,2023,0.172252213985445,"d2feed_14_2023",19605,19605,"2023",2023,9,248,1029
"T476559_1","d2feed_6",5,0.152709359605911,2023-07-27 08:15:00,7,320,493,682,105,2023,0.401479308813203,"d2feed_6_2023",19569,19569,"2023",2023,7,212,671
"T476559_1","d2feed_15",2,0.15220700152207,2023-09-07 08:30:00,9,320,493,682,105,2023,0.400780549515715,"d2feed_15_2023",19608,19608,"2023",2023,9,251,1059
"T476559_1","d2feed_3",3,0,2023-07-13 10:30:00,7,320,493,682,105,2023,0,"d2feed_3_2023",19553,19553,"2023",2023,7,196,527
"T476559_1","d2feed_16",5,0.00573613766730402,2023-09-12 09:45:00,9,320,493,682,105,2023,0.0758098878996504,"d2feed_16_2023",19616,19616,"2023",2023,9,259,1139
"T476559_1","d2feed_2",3,0,2023-07-07 09:15:00,7,320,493,682,105,2023,0,"d2feed_2_2023",19547,19547,"2023",2023,7,190,473
"T476559_1","d2feed_2",5,0,2023-07-07 09:15:00,7,320,493,682,105,2023,0,"d2feed_2_2023",19549,19549,"2023",2023,7,192,491
"T476559_1","d2feed_12",5,0.00088652482269503,2023-08-24 08:30:00,8,320,493,682,105,2023,0.0297789677801554,"d2feed_12_2023",19597,19597,"2023",2023,8,240,949
"T476559_1","d2feed_12",2,0.00290697674418605,2023-08-24 08:30:00,8,320,493,682,105,2023,0.053942543112883,"d2feed_12_2023",19594,19594,"2023",2023,8,237,919
"T476559_1","d2feed_5",2,0.0765492102065614,2023-07-24 10:45:00,7,320,493,682,105,2023,0.2803325990055,"d2feed_5_2023",19563,19563,"2023",2023,7,206,617
"T476559_1","d2feed_7",4,0.0430672268907563,2023-08-03 11:15:00,8,320,493,682,105,2023,0.209045678009986,"d2feed_7_2023",19575,19575,"2023",2023,8,218,731
"T476559_1","d2feed_5",1,0.16189111747851,2023-07-24 10:45:00,7,320,493,682,105,2023,0.414089940039064,"d2feed_5_2023",19562,19562,"2023",2023,7,205,608
"T476559_1","d2feed_4",4,0.00998890122086571,2023-07-20 08:00:00,7,320,493,682,105,2023,0.100111632370241,"d2feed_4_2023",19561,19561,"2023",2023,7,204,599
"T476559_1","d2feed_12",3,0,2023-08-24 08:30:00,8,320,493,682,105,2023,0,"d2feed_12_2023",19595,19595,"2023",2023,8,238,929
"T476559_1","d2feed_13",2,0,2023-08-31 11:00:00,8,320,493,682,105,2023,0,"d2feed_13_2023",19601,19601,"2023",2023,9,244,989
"T476559_1","d2feed_1",1,0.0206677265500795,2023-07-04 06:00:00,7,320,493,682,105,2023,0.144262615278676,"d2feed_1_2023",19542,19542,"2023",2023,7,185,424
"T476559_1","d2feed_16",6,0.00840336134453782,2023-09-12 09:45:00,9,320,493,682,105,2023,0.0917987267957065,"d2feed_16_2023",19617,19617,"2023",2023,9,260,1149
"T476559_1","d2feed_4",2,0.0372670807453416,2023-07-20 08:00:00,7,320,493,682,105,2023,0.19426645025462,"d2feed_4_2023",19559,19559,"2023",2023,7,202,581
"T476560_1","d2feed_6",4,0.0120689655172414,2023-07-27 08:15:00,7,330,582,938,130,2023,0.110081032878625,"d2feed_6_2023",19568,19568,"2023",2023,7,211,663
"T476560_1","d2feed_4",4,0.00400641025641026,2023-07-20 08:00:00,7,330,582,938,130,2023,0.0633385519218228,"d2feed_4_2023",19561,19561,"2023",2023,7,204,600
"T476560_1","d2feed_5",1,0.111436950146628,2023-07-24 10:45:00,7,330,582,938,130,2023,0.340354984148155,"d2feed_5_2023",19562,19562,"2023",2023,7,205,609
"T476560_1","d2feed_4",2,0.0450281425891182,2023-07-20 08:00:00,7,330,582,938,130,2023,0.213823999905932,"d2feed_4_2023",19559,19559,"2023",2023,7,202,582
"T476560_1","d2feed_13",1,0.0719424460431655,2023-08-31 11:00:00,8,330,582,938,130,2023,0.271545775006985,"d2feed_13_2023",19600,19600,"2023",2023,8,243,980
"T476560_1","d2feed_14",1,0.139344262295082,2023-09-04 10:45:00,9,330,582,938,130,2023,0.382551172896844,"d2feed_14_2023",19604,19604,"2023",2023,9,247,1020
"T476560_1","d2feed_8",4,0.00732302685109845,2023-08-07 10:30:00,8,330,582,938,130,2023,0.0856794757842899,"d2feed_8_2023",19579,19579,"2023",2023,8,222,772
"T476560_1","d2feed_9",5,0,2023-08-11 11:15:00,8,330,582,938,130,2023,0,"d2feed_9_2023",19584,19584,"2023",2023,8,227,820
"T476560_1","d2feed_15",5,0.00334448160535117,2023-09-07 08:30:00,9,330,582,938,130,2023,0.0578637778701062,"d2feed_15_2023",19611,19611,"2023",2023,9,254,1090
"T476560_1","d2feed_7",3,0.00162999185004075,2023-08-03 11:15:00,8,330,582,938,130,2023,0.0403841335826897,"d2feed_7_2023",19574,19574,"2023",2023,8,217,722
"T476560_1","d2feed_8",1,0.228677379480841,2023-08-07 10:30:00,8,330,582,938,130,2023,0.498606585162294,"d2feed_8_2023",19576,19576,"2023",2023,8,219,742
"T476560_1","d2feed_2",3,0.0396902226524685,2023-07-07 09:15:00,7,330,582,938,130,2023,0.20056603547566,"d2feed_2_2023",19547,19547,"2023",2023,7,190,474
"T476560_1","d2feed_12",3,0,2023-08-24 08:30:00,8,330,582,938,130,2023,0,"d2feed_12_2023",19595,19595,"2023",2023,8,238,930
"T476560_1","d2feed_3",3,0.0230010952902519,2023-07-13 10:30:00,7,330,582,938,130,2023,0.152248616644299,"d2feed_3_2023",19553,19553,"2023",2023,7,196,528
"T476560_1","d2feed_10",3,0.00118906064209275,2023-08-16 09:30:00,8,330,582,938,130,2023,0.0344895959616789,"d2feed_10_2023",19587,19587,"2023",2023,8,230,850
"T476560_1","d2feed_15",3,0.0494559841740851,2023-09-07 08:30:00,9,330,582,938,130,2023,0.224262113862797,"d2feed_15_2023",19609,19609,"2023",2023,9,252,1070
"T476560_1","d2feed_15",4,0.00198216055500496,2023-09-07 08:30:00,9,330,582,938,130,2023,0.0445361829837655,"d2feed_15_2023",19610,19610,"2023",2023,9,253,1080
"T476560_1","d2feed_6",1,0.406199021207178,2023-07-27 08:15:00,7,330,582,938,130,2023,0.691038070548915,"d2feed_6_2023",19565,19565,"2023",2023,7,208,636
"T476560_1","d2feed_16",3,0.00176522506619594,2023-09-12 09:45:00,9,330,582,938,130,2023,0.0420269522847835,"d2feed_16_2023",19614,19614,"2023",2023,9,257,1120
"T476560_1","d2feed_5",2,0.0387096774193548,2023-07-24 10:45:00,7,330,582,938,130,2023,0.1980397254402,"d2feed_5_2023",19563,19563,"2023",2023,7,206,618
"T476560_1","d2feed_13",4,0.00085836909871244,2023-08-31 11:00:00,8,330,582,938,130,2023,0.0293021297925411,"d2feed_13_2023",19603,19603,"2023",2023,9,246,1010
"T476560_1","d2feed_12",5,0,2023-08-24 08:30:00,8,330,582,938,130,2023,0,"d2feed_12_2023",19597,19597,"2023",2023,8,240,950
"T476560_1","d2feed_3",7,0,2023-07-13 10:30:00,7,330,582,938,130,2023,0,"d2feed_3_2023",19557,19557,"2023",2023,7,200,564
"T476560_1","d2feed_5",3,0.00247320692497939,2023-07-24 10:45:00,7,330,582,938,130,2023,0.0497518696752401,"d2feed_5_2023",19564,19564,"2023",2023,7,207,627
"T476560_1","d2feed_12",4,0.00455062571103527,2023-08-24 08:30:00,8,330,582,938,130,2023,0.0675095937225911,"d2feed_12_2023",19596,19596,"2023",2023,8,239,940
"T476560_1","d2feed_16",7,0.00446927374301676,2023-09-12 09:45:00,9,330,582,938,130,2023,0.0669025245794705,"d2feed_16_2023",19618,19618,"2023",2023,9,261,1160
"T476560_1","d2feed_14",3,0.00117233294255569,2023-09-04 10:45:00,9,330,582,938,130,2023,0.0342460413875673,"d2feed_14_2023",19606,19606,"2023",2023,9,249,1040
"T476560_1","d2feed_2",2,0.00678541136556404,2023-07-07 09:15:00,7,330,582,938,130,2023,0.0824670504999365,"d2feed_2_2023",19546,19546,"2023",2023,7,189,465
"T476560_1","d2feed_7",4,0.00795053003533569,2023-08-03 11:15:00,8,330,582,938,130,2023,0.0892843219603759,"d2feed_7_2023",19575,19575,"2023",2023,8,218,732
